Gender,Parental_Education,Test_Preparation,Study_Time_per_Week,Daily_Sleep_Duration,RaceEthnicity_group_B,RaceEthnicity_group_C,RaceEthnicity_group_D,RaceEthnicity_group_E,School_Type_private,School_Type_public,Internet_Access_True,Target,Reading_Score_was_missing,Writing_Score_was_missing
0,1.0,False,2.1,7.38449074074074,False,False,False,False,False,True,False,0,1,0
0,2.0,False,9.4824414715719,9.2,False,True,False,False,False,True,True,1,0,0
0,2.0,True,8.7,9.1,False,False,False,False,False,True,True,1,0,0
0,2.0,True,13.9,7.1,False,True,False,False,False,True,True,1,0,0
1,1.0,True,9.5,8.1,False,False,False,True,True,False,True,1,1,0
0,2.0,False,10.228547945205472,5.4,False,False,True,False,True,False,False,1,0,0
1,2.0,False,10.228547945205472,5.2,True,False,False,False,False,True,True,1,1,0
1,2.0,True,5.4,7.0,True,False,False,False,False,True,False,1,0,0
0,1.0,False,9.551374764595142,5.6,False,True,False,False,False,True,True,1,0,0
1,2.0,False,10.228547945205472,7.2,False,True,False,False,False,True,False,1,0,0
0,1.0,False,4.5,8.5,False,False,False,False,False,True,True,1,0,0
0,1.0,False,4.0,7.180375318066144,False,True,False,False,False,True,True,2,0,0
0,1.0,True,5.7,7.9,False,False,False,True,False,True,True,1,0,0
0,2.0,True,10.228547945205472,5.6,True,False,False,False,False,True,True,1,0,0
1,1.0,False,11.9,5.7,True,False,False,False,False,False,False,1,0,0
1,2.0,False,8.6,7.7,False,True,False,False,True,False,True,1,0,0
1,2.0,True,15.7,5.9,False,False,False,True,False,True,True,2,0,0
0,1.0,True,11.8,7.214958863126406,False,True,False,False,False,True,True,1,0,0
0,1.0,True,9.638693467336676,8.7,True,False,False,False,False,True,True,1,0,0
1,1.0,True,8.4,6.2,True,False,False,False,False,True,True,1,0,0
1,2.0,False,0.9,8.1,False,True,False,False,False,True,True,1,0,0
0,1.0,False,6.7,8.0,False,True,False,False,False,False,True,1,0,0
0,1.0,True,10.8,7.214958863126406,False,True,False,False,False,True,True,2,0,0
1,1.0,False,18.7,8.1,False,True,False,False,False,True,False,1,0,0
1,2.0,False,12.7,6.5,False,False,True,False,False,True,True,1,0,0
1,1.0,True,12.1,8.6,True,False,False,False,False,True,True,1,0,0
0,1.0,True,12.6,8.7,False,False,True,False,False,True,False,1,0,0
0,2.0,True,10.4,7.8,True,False,False,False,False,True,True,1,0,0
0,1.0,True,9.638693467336676,8.3,False,True,False,False,False,True,True,1,0,0
0,2.0,True,19.3,6.6,False,False,False,True,False,True,True,1,0,0
1,1.0,True,10.7,8.0,True,False,False,False,False,True,True,1,0,0
1,2.0,False,14.2,5.6,False,True,False,False,False,True,True,1,0,0
0,2.0,False,11.5,7.1,False,False,False,False,True,False,True,2,0,0
1,1.0,False,12.3,7.214958863126406,False,False,False,False,False,False,True,2,1,0
0,1.0,False,6.7,5.1,False,False,False,True,False,False,True,1,0,0
0,2.0,True,11.5,8.7,True,False,False,False,False,True,False,2,0,0
0,2.0,False,10.1,6.7,False,True,False,False,True,False,True,1,0,0
1,1.0,False,10.3,7.9,False,False,True,False,False,True,True,1,0,0
1,1.0,False,15.0,7.0,False,False,True,False,False,False,True,1,0,0
0,1.0,False,8.3,6.3,False,False,False,False,False,True,True,1,0,0
0,1.0,True,6.6,9.0,False,False,False,False,False,True,True,1,0,0
1,1.0,True,9.638693467336676,7.1,False,False,False,True,False,True,True,1,0,0
0,1.0,False,0.0,7.308729846637806,True,False,False,False,True,False,False,1,0,0
1,1.0,False,13.9,5.6,False,False,False,True,False,True,True,1,0,0
1,1.0,False,6.0,7.143064409760401,False,False,False,True,False,True,False,1,0,0
0,2.0,True,10.466370558375637,5.2,False,True,False,False,False,True,True,1,0,0
0,2.0,True,4.5,6.8,False,False,False,True,False,True,True,1,0,1
1,1.0,True,5.1,7.180375318066144,True,False,False,False,False,True,False,2,0,0
0,2.0,False,4.0,5.7,False,False,False,False,True,False,True,1,0,0
1,1.0,False,5.1,5.4,True,False,False,False,False,False,True,1,0,0
0,2.0,True,3.0,6.1,True,False,False,False,False,True,True,1,0,0
1,2.0,True,6.0,6.7,False,True,False,False,True,False,True,2,0,0
0,2.0,True,22.2,4.8,True,False,False,False,False,True,True,1,0,0
1,2.0,False,8.2,8.6,False,True,False,False,True,False,True,1,0,0
0,1.0,False,7.5,8.0,False,False,True,False,False,True,True,1,0,1
1,1.0,False,12.5,6.6,True,False,False,False,False,True,True,1,0,0
1,1.0,True,8.7,7.205098308184721,False,False,False,True,True,False,True,1,0,0
0,1.0,True,16.5,6.7,False,True,False,False,False,True,False,1,0,0
1,1.0,False,13.9,6.1,False,False,False,False,False,True,True,1,0,0
1,1.0,True,12.3,6.9,False,False,False,True,False,True,True,1,0,0
0,1.0,True,4.8,7.8,True,False,False,False,False,False,True,1,0,0
0,1.0,True,0.7,4.1,False,True,False,False,True,False,True,1,0,0
1,1.0,True,8.9,6.6,False,False,False,True,False,True,True,1,1,0
1,2.0,True,10.228547945205472,6.2,True,False,False,False,False,True,False,2,0,0
1,2.0,False,0.0,6.6,True,False,False,False,False,True,True,1,0,0
0,2.0,True,19.0,7.9,False,True,False,False,False,True,True,1,0,0
0,2.0,False,3.8,5.0,False,False,False,True,False,True,True,1,0,0
0,1.0,False,12.7,7.214958863126406,False,False,True,False,False,True,True,1,0,0
1,1.0,False,12.0,6.6,False,False,False,False,False,True,True,1,1,0
1,2.0,False,13.4,8.2,False,False,False,True,False,True,True,2,0,0
0,2.0,False,4.1,6.2,False,False,False,True,True,False,True,1,0,0
1,1.0,True,14.2,7.3,False,True,False,False,True,False,True,1,0,0
0,1.0,False,7.6,6.5,False,False,False,True,False,True,True,1,0,0
1,1.0,False,10.6,5.5,False,False,False,True,False,True,True,1,0,0
0,2.0,False,13.5,8.0,True,False,False,False,False,True,True,1,0,0
1,1.0,False,22.6,7.3,False,False,True,False,False,True,True,1,0,0
1,1.0,True,1.4,7.1,False,False,False,True,False,True,True,1,0,0
0,2.0,True,9.72212065813527,8.3,False,False,True,False,False,True,False,1,0,0
1,1.0,True,0.0,9.5,False,False,False,False,True,False,True,1,0,0
1,2.0,True,10.107699234579005,8.2,False,False,False,True,False,True,True,2,0,0
0,1.0,False,3.2,9.0,False,False,True,False,False,False,False,1,0,0
0,1.0,True,5.0,7.180375318066144,False,True,False,False,True,False,True,1,0,0
1,2.0,True,11.3,7.1,False,False,False,False,True,False,True,2,0,0
1,1.0,False,4.7,10.2,False,False,True,False,False,True,True,1,1,0
0,2.0,False,15.2,6.3,False,False,False,True,False,False,True,1,1,0
0,1.0,True,11.0,5.6,True,False,False,False,False,True,False,1,0,0
0,1.0,True,6.0,6.2,False,False,True,False,True,False,True,1,0,0
1,1.0,False,11.3,5.2,False,False,True,False,False,True,True,0,0,1
0,1.0,True,9.420663609387612,8.8,False,False,False,False,True,False,True,1,0,0
1,2.0,False,13.9,8.2,False,True,False,False,False,True,True,1,0,0
0,1.0,True,7.6,4.8,False,True,False,False,False,True,True,1,0,0
1,2.0,False,16.2,7.075810473815438,False,False,False,True,False,False,True,2,0,0
0,2.0,True,12.0,5.1,False,False,True,False,True,False,True,1,0,0
0,1.0,False,6.6,8.5,False,False,True,False,False,True,True,1,0,0
1,1.0,False,13.1,7.5,False,True,False,False,False,False,True,1,0,0
0,1.0,True,13.5,7.8,False,False,False,False,False,True,True,1,0,0
0,2.0,True,5.4,8.7,False,False,False,True,True,False,True,2,0,0
0,2.0,False,7.0,6.1,False,False,False,True,True,False,True,1,0,0
1,2.0,True,17.8,9.1,True,False,False,False,False,True,False,2,0,0
0,2.0,False,10.228547945205472,7.2,False,True,False,False,False,True,True,1,0,0
1,1.0,False,9.518105423987791,5.2,False,False,False,False,False,False,True,1,0,0
0,1.0,True,6.3,7.5,False,False,False,True,False,True,True,1,0,0
1,1.0,True,3.5,9.2,False,False,False,True,False,False,True,1,0,0
0,2.0,True,9.9,9.5,False,False,False,True,True,False,True,1,0,0
0,2.0,False,10.4,4.4,False,True,False,False,True,False,False,1,1,0
1,1.0,False,3.4,6.5,False,False,True,False,False,True,True,2,0,0
0,2.0,False,9.4,6.8,False,False,True,False,False,True,False,1,1,0
0,1.0,True,9.525368353619463,7.3,False,False,False,True,False,False,True,1,0,0
0,1.0,False,8.7,8.3,False,False,True,False,False,True,True,1,0,0
0,2.0,True,6.2,6.2,False,False,True,False,True,False,True,1,0,0
0,1.0,False,11.5,7.205098308184721,False,False,False,True,False,True,False,1,0,0
1,2.0,False,7.5,6.4,False,False,False,False,False,True,True,1,0,0
1,2.0,True,3.4,5.9,False,True,False,False,True,False,True,1,0,0
0,1.0,False,7.0,5.7,False,False,True,False,False,True,False,1,0,0
0,2.0,True,19.7,8.6,False,False,False,True,True,False,True,1,0,0
1,1.0,False,8.6,8.9,True,False,False,False,False,True,True,1,0,0
1,1.0,False,13.6,6.2,False,False,False,False,False,True,False,1,1,0
0,2.0,False,10.2,6.7,False,True,False,False,False,True,False,1,0,1
1,1.0,False,6.3,4.5,False,False,True,False,False,True,True,2,0,0
1,1.0,False,10.6,7.8,False,False,True,False,False,True,True,1,0,0
1,2.0,True,4.9,9.7,False,True,False,False,False,True,True,1,1,0
1,1.0,False,6.5,9.6,True,False,False,False,False,True,False,1,0,0
1,2.0,False,15.3,8.4,True,False,False,False,False,True,True,1,1,0
1,1.0,True,9.6,8.3,False,False,False,True,False,True,True,1,1,0
0,1.0,False,4.3,7.2,False,False,False,True,True,False,True,1,0,0
1,1.0,False,9.4,8.7,False,True,False,False,True,False,False,1,0,0
0,1.0,False,7.7,6.5,True,False,False,False,False,True,False,2,0,0
1,2.0,True,4.4,8.9,True,False,False,False,False,True,True,2,0,0
1,2.0,False,10.8,5.5,True,False,False,False,False,True,True,2,0,0
0,2.0,True,19.0,7.221315955434083,False,False,True,False,True,False,True,1,0,0
1,1.0,True,9.518105423987791,6.3,False,False,False,False,True,False,True,1,0,0
1,1.0,False,6.5,8.3,False,False,False,True,False,True,True,2,0,0
0,1.0,True,9.518105423987791,5.7,False,False,False,True,False,True,True,1,0,0
0,1.0,True,5.3,8.3,False,False,True,False,False,True,True,1,0,0
0,2.0,True,8.7,6.0,True,False,False,False,False,True,True,1,0,0
1,1.0,False,9.1,5.0,False,False,False,True,False,True,True,2,0,0
0,2.0,False,3.0,5.9,False,False,True,False,False,True,True,1,0,0
0,1.0,False,11.0,7.8,False,True,False,False,True,False,False,1,0,0
1,2.0,False,6.3,7.00597413262168,False,False,True,False,True,False,True,1,0,0
0,1.0,False,9.0,7.9,False,True,False,False,False,True,True,1,0,0
1,2.0,True,5.1,4.7,True,False,False,False,False,True,True,1,0,0
0,2.0,False,13.0,6.6,True,False,False,False,False,True,True,1,0,0
0,2.0,False,10.8,7.098502202643184,False,False,False,True,True,False,False,1,0,0
1,1.0,False,9.638693467336676,8.6,False,False,False,True,False,True,True,1,0,0
0,2.0,True,9.8,7.1,False,False,False,True,False,True,True,1,0,0
0,2.0,False,10.7,8.8,False,True,False,False,False,True,True,1,1,0
0,1.0,False,9.67504285224546,7.3,False,False,True,False,False,True,True,1,0,0
0,2.0,False,9.5,7.6,False,True,False,False,False,False,True,1,0,0
0,2.0,False,7.9,7.6,False,True,False,False,False,True,True,1,0,0
0,1.0,True,2.7,8.6,False,True,False,False,True,False,True,1,0,0
0,1.0,False,8.0,6.6,False,True,False,False,False,False,True,2,0,0
1,1.0,False,9.3,6.2,False,False,False,True,False,True,True,1,0,0
1,1.0,False,0.0,9.0,False,False,False,False,True,False,True,1,1,0
1,1.0,True,16.5,8.0,False,True,False,False,False,True,True,1,0,0
1,1.0,False,15.3,7.1,False,True,False,False,False,True,True,1,0,0
1,2.0,True,3.1,7.9,False,True,False,False,False,True,True,2,0,0
0,1.0,False,8.5,8.8,False,False,False,True,False,True,True,1,0,0
0,2.0,True,6.9,8.7,False,True,False,False,False,True,True,1,0,0
1,2.0,True,7.2,8.1,False,False,False,True,False,False,True,1,0,0
0,1.0,True,11.3,7.3,True,False,False,False,True,False,True,1,0,0
1,2.0,False,17.3,5.7,True,False,False,False,False,True,True,1,0,0
0,1.0,True,10.4,7.214958863126406,False,False,False,True,False,True,True,1,0,0
1,1.0,False,12.1,5.9,False,False,False,True,False,True,True,1,0,0
1,1.0,False,11.2,8.3,False,False,False,True,True,False,True,1,0,0
0,2.0,False,10.7,4.8,False,False,False,False,False,True,True,1,0,0
1,1.0,False,14.5,8.3,False,False,False,False,True,False,True,1,0,0
1,1.0,True,6.2,7.3,True,False,False,False,True,False,True,1,0,0
0,1.0,True,6.0,4.7,False,True,False,False,False,True,True,2,1,0
0,2.0,True,3.9,7.1,False,False,False,True,False,True,True,1,0,0
1,1.0,True,11.4,6.7,False,False,False,False,True,False,True,1,0,0
0,1.0,True,11.3,7.5,False,True,False,False,False,True,True,1,0,0
1,2.0,True,7.9,7.0,False,True,False,False,False,True,True,2,0,0
1,1.0,True,3.4,5.7,True,False,False,False,True,False,True,1,0,0
0,2.0,False,22.8,6.6,True,False,False,False,False,True,True,2,0,0
0,1.0,True,3.8,8.9,False,False,False,True,False,False,True,1,0,0
0,1.0,True,12.7,7.214958863126406,False,False,False,True,False,True,True,1,0,0
0,1.0,True,12.2,7.6,False,False,True,False,False,False,True,1,0,0
0,2.0,True,10.26388611388614,8.7,False,False,False,True,False,True,True,1,0,0
0,2.0,False,3.1,8.2,False,True,False,False,True,False,True,2,0,0
0,1.0,False,5.4,6.8,False,False,False,True,False,True,True,1,0,0
0,2.0,False,1.8,7.38449074074074,True,False,False,False,False,True,True,1,0,0
0,2.0,True,11.3,4.5,False,False,False,True,False,True,True,1,0,0
1,1.0,False,18.6,7.9,False,True,False,False,False,True,False,1,0,1
0,1.0,True,3.3,8.4,False,False,True,False,True,False,True,1,1,0
0,1.0,False,9.67504285224546,6.3,False,False,False,True,False,True,True,1,0,0
1,2.0,True,14.2,7.205098308184721,False,False,False,True,False,True,True,1,0,1
0,1.0,True,16.5,6.6,False,False,False,False,False,True,True,1,0,0
0,1.0,True,12.9,8.7,True,False,False,False,False,True,False,1,0,0
1,2.0,False,9.0,7.2,False,True,False,False,False,True,True,1,0,0
0,1.0,True,10.4,5.9,False,False,False,True,False,True,False,1,0,0
0,1.0,True,15.9,9.3,False,True,False,False,False,True,True,1,0,0
1,1.0,False,17.4,8.0,False,True,False,False,False,True,True,1,0,0
1,1.0,False,15.3,6.4,False,False,True,False,True,False,True,1,0,0
1,2.0,False,12.5,5.7,False,False,True,False,False,True,False,1,0,0
0,2.0,True,8.8,6.1,False,True,False,False,True,False,True,1,0,0
0,2.0,True,8.4,8.6,True,False,False,False,False,True,True,1,0,0
1,1.0,False,6.3,6.3,False,False,False,False,False,True,True,1,0,0
0,1.0,True,10.3,8.1,False,True,False,False,True,False,True,1,0,0
0,2.0,False,18.3,7.5,False,False,True,False,False,True,False,1,0,0
1,1.0,False,11.5,7.8,True,False,False,False,True,False,False,1,0,0
1,1.0,False,15.8,6.7,False,False,False,True,False,True,True,1,0,0
0,1.0,False,13.0,8.1,False,True,False,False,True,False,True,2,0,0
0,2.0,True,4.9,6.8,True,False,False,False,False,True,True,2,0,0
1,1.0,True,16.0,6.8,True,False,False,False,False,True,True,1,0,0
1,2.0,False,9.5,5.0,False,False,False,False,False,True,True,1,0,0
1,2.0,True,10.228547945205472,7.00597413262168,False,False,True,False,False,True,False,2,0,0
0,2.0,False,7.7,7.5,False,False,False,True,True,False,True,1,0,0
0,2.0,True,8.9,7.180375318066144,False,True,False,False,False,True,True,1,0,0
0,2.0,True,10.193553398058251,7.5,True,False,False,False,True,False,True,1,0,1
1,2.0,False,5.8,4.5,False,False,True,False,True,False,True,1,0,0
1,1.0,False,10.4,8.9,False,False,True,False,False,True,True,1,1,0
0,1.0,False,8.8,6.8,False,False,False,True,False,True,True,1,0,0
1,2.0,False,20.3,7.4,False,False,False,False,False,True,True,1,0,0
0,2.0,False,2.8,8.9,True,False,False,False,False,True,True,1,0,0
1,1.0,False,11.8,7.8,False,True,False,False,True,False,True,1,0,0
1,2.0,False,10.5,8.6,False,True,False,False,False,True,True,1,0,0
0,2.0,True,7.5,7.0,False,False,True,False,False,True,True,1,0,0
1,1.0,False,0.0,8.0,False,False,True,False,False,True,False,1,0,0
1,2.0,False,2.5,8.2,False,True,False,False,True,False,True,1,0,0
1,1.0,True,7.0,6.8,False,False,False,False,False,True,True,1,0,0
1,1.0,False,9.551374764595142,5.7,False,False,False,True,False,True,True,1,0,0
1,1.0,False,7.6,7.1,True,False,False,False,False,True,True,1,1,0
0,1.0,False,5.2,7.25761523046093,False,False,False,False,True,False,True,1,0,0
1,2.0,False,2.8,7.0,False,False,False,False,False,True,True,1,1,0
0,1.0,True,0.0,7.1,True,False,False,False,False,True,True,1,0,0
1,1.0,False,3.5,7.5,True,False,False,False,True,False,False,1,1,0
1,2.0,True,5.3,8.7,False,False,True,False,False,True,True,1,0,0
1,1.0,False,7.9,7.6,False,True,False,False,False,True,True,1,0,0
0,1.0,True,10.8,8.4,False,False,True,False,False,True,False,1,0,0
1,1.0,True,11.1,10.5,False,False,True,False,False,True,True,1,0,1
1,1.0,True,5.4,6.9,True,False,False,False,False,True,False,1,0,0
0,1.0,True,13.6,7.6,False,False,False,True,False,True,True,1,0,1
1,2.0,True,10.193553398058251,7.5,True,False,False,False,False,True,True,2,0,0
1,1.0,True,7.6,6.0,False,False,False,True,False,False,True,2,0,0
0,2.0,True,3.8,9.5,False,False,False,False,False,True,True,1,0,0
1,1.0,True,2.9,7.7,False,False,False,True,False,True,True,2,0,0
1,1.0,False,4.5,6.9,False,False,True,False,True,False,True,2,0,0
1,2.0,True,10.228547945205472,6.7,True,False,False,False,False,True,False,2,0,0
1,2.0,False,17.3,6.4,False,False,True,False,False,False,True,1,0,0
0,1.0,True,6.3,4.9,False,True,False,False,False,True,True,1,0,0
0,2.0,True,11.4,6.2,False,False,True,False,False,True,True,2,0,0
1,2.0,False,4.4,9.5,False,False,False,False,False,True,True,1,0,0
1,1.0,True,0.8,8.1,False,True,False,False,True,False,True,2,0,0
1,1.0,True,9.9,6.2,False,True,False,False,False,True,True,1,0,0
0,2.0,True,5.9,5.1,False,False,False,True,False,True,True,1,0,1
1,1.0,True,11.0,6.5,False,False,True,False,False,True,True,1,0,0
1,1.0,True,13.8,7.221315955434083,True,False,False,False,False,True,True,1,0,0
0,1.0,True,12.6,7.1,False,False,False,False,True,False,True,1,0,0
1,1.0,True,6.0,7.6,False,False,False,False,True,False,True,1,0,0
0,2.0,False,13.6,4.5,False,True,False,False,True,False,True,1,0,0
1,2.0,False,3.0,6.0,True,False,False,False,False,False,True,2,1,0
1,2.0,True,12.8,4.0,False,True,False,False,False,True,True,1,0,0
1,2.0,True,11.7,5.9,False,True,False,False,False,True,True,1,0,0
1,1.0,False,20.4,5.5,False,False,True,False,False,True,True,1,0,0
0,1.0,False,0.0,3.1,False,True,False,False,False,True,True,1,0,1
1,1.0,True,3.8,10.9,False,True,False,False,False,True,False,1,0,0
0,1.0,True,9.525368353619463,8.1,False,False,True,False,False,False,True,1,0,0
0,1.0,False,9.6,6.0,False,True,False,False,False,True,True,1,0,0
0,1.0,False,8.6,7.7,False,True,False,False,False,True,True,1,0,0
0,1.0,True,7.3,8.7,False,False,False,False,False,True,True,1,0,0
0,2.0,False,7.1,5.0,False,False,True,False,True,False,True,1,0,0
0,1.0,False,13.5,4.8,False,False,True,False,False,False,True,1,0,0
0,1.0,False,5.7,6.6,False,False,False,True,False,True,True,1,0,0
1,1.0,False,12.3,5.9,False,True,False,False,False,False,True,1,0,0
1,2.0,False,13.9,9.5,False,True,False,False,False,True,False,1,0,0
0,1.0,True,16.9,5.7,False,True,False,False,False,True,True,1,0,0
1,2.0,False,15.7,5.3,False,False,True,False,False,True,True,2,0,0
0,1.0,False,9.0,7.6,True,False,False,False,False,True,True,1,0,0
1,1.0,False,10.8,7.0,False,True,False,False,False,True,True,1,0,0
0,2.0,True,6.6,6.4,False,False,False,False,False,True,False,1,0,0
1,1.0,False,3.0,6.6,False,True,False,False,False,True,True,1,0,0
0,1.0,False,12.1,7.214958863126406,False,False,True,False,False,True,True,1,0,0
1,1.0,False,4.5,9.4,False,True,False,False,False,True,True,1,0,0
1,2.0,False,11.2,7.7,False,False,False,True,False,True,True,1,0,0
1,1.0,False,11.0,9.5,False,True,False,False,False,True,False,1,0,0
0,2.0,False,1.0,10.6,False,False,True,False,False,True,True,1,0,0
1,1.0,True,8.2,8.5,False,False,False,False,False,True,True,1,0,0
0,1.0,False,8.6,6.7,False,True,False,False,False,True,True,1,0,1
1,2.0,True,3.9,7.4,False,True,False,False,True,False,False,1,0,0
0,2.0,False,15.3,7.025869410929733,False,False,False,False,False,True,True,2,0,1
0,2.0,True,6.6,7.0,False,False,False,False,True,False,True,1,0,0
0,1.0,True,6.4,7.3,False,True,False,False,False,False,True,1,0,0
1,1.0,False,4.6,8.9,False,False,False,False,False,False,True,1,0,0
0,1.0,True,15.7,6.0,False,False,False,False,False,False,True,1,0,0
0,1.0,True,4.8,8.0,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.3,6.8,False,False,False,False,False,True,True,1,0,0
